Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Austria,"Disinfectants, etc",1979,,1045.0,,10533.0,,
Austria,"Disinfectants, etc",1986,,3952.0,,13852.0,,
Austria,"Disinfectants, etc",1988,,,,15681.0,,
Austria,"Disinfectants, etc",1989,,,,13869.0,,
Austria,Fungicides,1979,,1891.0,,3113.0,,
Austria,Fungicides,1986,,863.0,,8192.0,,
Austria,Fungicides,1988,,,,12987.0,,
Austria,Fungicides,1989,,,,15770.0,,
Austria,Herbicides,1979,,4251.0,,6505.0,,
Austria,Herbicides,1986,,16950.0,,12230.0,,
Austria,Herbicides,1988,,,,15364.0,,
Austria,Herbicides,1989,,,,19656.0,,
Austria,Insecticides,1979,,2281.0,,2273.0,,
Austria,Insecticides,1986,,1344.0,,3433.0,,
Austria,Insecticides,1988,,,,6239.0,,
Austria,Insecticides,1989,,,,8154.0,,
Austria,Pesticides (total),1961,,410.0,,1498.0,,
Austria,Pesticides (total),1962,,120.0,,1461.0,,
Austria,Pesticides (total),1963,,400.0,,1262.0,,
Austria,Pesticides (total),1964,,360.0,,1425.0,,
Austria,Pesticides (total),1965,,880.0,,1862.0,,
Austria,Pesticides (total),1966,,1748.0,,2238.0,,
Austria,Pesticides (total),1967,,1427.0,,2998.0,,
Austria,Pesticides (total),1968,,2255.0,,2983.0,,
Austria,Pesticides (total),1969,,2975.0,,2839.0,,
Austria,Pesticides (total),1970,,2544.0,,3255.0,,
Austria,Pesticides (total),1971,,2388.0,,4343.0,,
Austria,Pesticides (total),1972,,3132.0,,6152.0,,
Austria,Pesticides (total),1973,,6418.0,,7571.0,,
Austria,Pesticides (total),1974,,7349.0,,10247.0,,
Austria,Pesticides (total),1975,,10865.0,,12715.0,,
Austria,Pesticides (total),1976,,6817.0,,13293.0,,
Austria,Pesticides (total),1977,,7753.0,,16578.0,,
Austria,Pesticides (total),1978,,8399.0,,19989.0,,
Austria,Pesticides (total),1979,,9468.0,,22424.0,,
Austria,Pesticides (total),1980,,9628.0,,27005.0,,
Austria,Pesticides (total),1981,,11614.0,,24974.0,,
Austria,Pesticides (total),1982,,21254.0,,25592.0,,
Austria,Pesticides (total),1983,,16048.0,,27658.0,,
Austria,Pesticides (total),1984,,12114.0,,25428.0,,
Austria,Pesticides (total),1985,,20342.0,,26172.0,,
Austria,Pesticides (total),1986,,23109.0,,37707.0,,
Austria,Pesticides (total),1987,,32989.0,,48154.0,,
Austria,Pesticides (total),1988,,36916.0,,50271.0,,
Austria,Pesticides (total),1989,,44353.0,,57449.0,,
Belgium-Luxembourg,"Disinfectants, etc",1979,,8115.0,,9364.0,,
Belgium-Luxembourg,"Disinfectants, etc",1980,,9708.0,,12585.0,,
Belgium-Luxembourg,"Disinfectants, etc",1981,,7387.0,,9994.0,,
Belgium-Luxembourg,"Disinfectants, etc",1983,,8535.0,,12300.0,,
Belgium-Luxembourg,"Disinfectants, etc",1984,,9078.0,,12142.0,,
Belgium-Luxembourg,"Disinfectants, etc",1985,,11283.0,,11504.0,,
Belgium-Luxembourg,"Disinfectants, etc",1986,,16206.0,,17461.0,,
Belgium-Luxembourg,"Disinfectants, etc",1987,,16129.0,,21628.0,,
Belgium-Luxembourg,"Disinfectants, etc",1988,,17788.0,,21384.0,,
Belgium-Luxembourg,"Disinfectants, etc",1989,,17531.0,,20983.0,,
Belgium-Luxembourg,Fungicides,1979,,10669.0,,11632.0,,
Belgium-Luxembourg,Fungicides,1980,,14139.0,,15242.0,,
Belgium-Luxembourg,Fungicides,1981,,34198.0,,36865.0,,
Belgium-Luxembourg,Fungicides,1983,,10694.0,,18636.0,,
Belgium-Luxembourg,Fungicides,1984,,14220.0,,21593.0,,
Belgium-Luxembourg,Fungicides,1985,,22499.0,,21083.0,,
Belgium-Luxembourg,Fungicides,1986,,59994.0,,40859.0,,
Belgium-Luxembourg,Fungicides,1987,,65178.0,,34312.0,,
Belgium-Luxembourg,Fungicides,1988,,52922.0,,52217.0,,
Belgium-Luxembourg,Fungicides,1989,,66198.0,,46543.0,,
Belgium-Luxembourg,Herbicides,1979,,207721.0,,118148.0,,
Belgium-Luxembourg,Herbicides,1980,,335152.0,,99232.0,,
Belgium-Luxembourg,Herbicides,1981,,201996.0,,53460.0,,
Belgium-Luxembourg,Herbicides,1983,,200000.0,,44986.0,,
Belgium-Luxembourg,Herbicides,1984,,210000.0,,55915.0,,
Belgium-Luxembourg,Herbicides,1985,,220000.0,,42800.0,,
Belgium-Luxembourg,Herbicides,1986,,194352.0,,60567.0,,
Belgium-Luxembourg,Herbicides,1987,,191509.0,,92431.0,,
Belgium-Luxembourg,Herbicides,1988,,199975.0,,127951.0,,
Belgium-Luxembourg,Herbicides,1989,,199298.0,,112484.0,,
Belgium-Luxembourg,Insecticides,1979,,8831.0,,16434.0,,
Belgium-Luxembourg,Insecticides,1980,,24774.0,,17032.0,,
Belgium-Luxembourg,Insecticides,1981,,20708.0,,15552.0,,
Belgium-Luxembourg,Insecticides,1983,,19144.0,,16217.0,,
Belgium-Luxembourg,Insecticides,1984,,21881.0,,19543.0,,
Belgium-Luxembourg,Insecticides,1985,,25709.0,,18975.0,,
Belgium-Luxembourg,Insecticides,1986,,19448.0,,21906.0,,
Belgium-Luxembourg,Insecticides,1987,,27184.0,,24486.0,,
Belgium-Luxembourg,Insecticides,1988,,42315.0,,45571.0,,
Belgium-Luxembourg,Insecticides,1989,,44973.0,,43942.0,,
Belgium-Luxembourg,Pesticides (total),1961,,2390.0,,2321.0,,
Belgium-Luxembourg,Pesticides (total),1962,,4750.0,,3151.0,,
Belgium-Luxembourg,Pesticides (total),1963,,2490.0,,2959.0,,
Belgium-Luxembourg,Pesticides (total),1964,,4310.0,,4469.0,,
Belgium-Luxembourg,Pesticides (total),1965,,7600.0,,5493.0,,
Belgium-Luxembourg,Pesticides (total),1966,,8907.0,,7498.0,,
Belgium-Luxembourg,Pesticides (total),1967,,7792.0,,7936.0,,
Belgium-Luxembourg,Pesticides (total),1968,,5818.0,,9093.0,,
Belgium-Luxembourg,Pesticides (total),1969,,11121.0,,14247.0,,
Belgium-Luxembourg,Pesticides (total),1970,,18182.0,,14429.0,,
Belgium-Luxembourg,Pesticides (total),1971,,14693.0,,14188.0,,
Belgium-Luxembourg,Pesticides (total),1972,,22377.0,,16020.0,,
Belgium-Luxembourg,Pesticides (total),1973,,33946.0,,25970.0,,
Belgium-Luxembourg,Pesticides (total),1974,,61287.0,,42074.0,,
Belgium-Luxembourg,Pesticides (total),1975,,53177.0,,49734.0,,
Belgium-Luxembourg,Pesticides (total),1976,,57720.0,,47133.0,,
Belgium-Luxembourg,Pesticides (total),1977,,87774.0,,63148.0,,
Belgium-Luxembourg,Pesticides (total),1978,,152298.0,,140035.0,,
Belgium-Luxembourg,Pesticides (total),1979,,235336.0,,155578.0,,
Belgium-Luxembourg,Pesticides (total),1980,,383773.0,,144091.0,,
Belgium-Luxembourg,Pesticides (total),1981,,264289.0,,115871.0,,
Belgium-Luxembourg,Pesticides (total),1982,,242023.0,,108890.0,,
Belgium-Luxembourg,Pesticides (total),1983,,238373.0,,92139.0,,
Belgium-Luxembourg,Pesticides (total),1984,,255179.0,,190193.0,,
Belgium-Luxembourg,Pesticides (total),1985,,279491.0,,94362.0,,
Belgium-Luxembourg,Pesticides (total),1986,,290000.0,,140793.0,,
Belgium-Luxembourg,Pesticides (total),1987,,300000.0,,172857.0,,
Belgium-Luxembourg,Pesticides (total),1988,,313000.0,,247123.0,,
Belgium-Luxembourg,Pesticides (total),1989,,328000.0,,223952.0,,
Bulgaria,Pesticides (total),1989,,,,30000.0,,
Czechoslovakia,Pesticides (total),1962,,4100.0,,1153.0,,
Czechoslovakia,Pesticides (total),1963,,10380.0,,1375.0,,
Czechoslovakia,Pesticides (total),1964,,7290.0,,2667.0,,
Czechoslovakia,Pesticides (total),1965,,7240.0,,2042.0,,
Czechoslovakia,Pesticides (total),1966,,7097.0,,2181.0,,
Czechoslovakia,Pesticides (total),1967,,7500.0,,2561.0,,
Czechoslovakia,Pesticides (total),1968,,8674.0,,5226.0,,
Czechoslovakia,Pesticides (total),1969,,9800.0,,7950.0,,
Czechoslovakia,Pesticides (total),1970,,10720.0,,12643.0,,
Czechoslovakia,Pesticides (total),1971,,11118.0,,14259.0,,
Czechoslovakia,Pesticides (total),1972,,11500.0,,20000.0,,
Czechoslovakia,Pesticides (total),1973,,11500.0,,25000.0,,
Czechoslovakia,Pesticides (total),1974,,11077.0,,31886.0,,
Czechoslovakia,Pesticides (total),1975,,15218.0,,40456.0,,
Czechoslovakia,Pesticides (total),1976,,17397.0,,46627.0,,
Czechoslovakia,Pesticides (total),1977,,17000.0,,48000.0,,
Czechoslovakia,Pesticides (total),1978,,15000.0,,52000.0,,
Czechoslovakia,Pesticides (total),1979,,11857.0,,56272.0,,
Czechoslovakia,Pesticides (total),1980,,10000.0,,54876.0,,
Czechoslovakia,Pesticides (total),1981,,12032.0,,55000.0,,
Czechoslovakia,Pesticides (total),1982,,12775.0,,61869.0,,
Czechoslovakia,Pesticides (total),1983,,12779.0,,71239.0,,
Czechoslovakia,Pesticides (total),1984,,13620.0,,74919.0,,
Czechoslovakia,Pesticides (total),1985,,13881.0,,78700.0,,
Czechoslovakia,Pesticides (total),1986,,18058.0,,87181.0,,
Czechoslovakia,Pesticides (total),1987,,30773.0,,100433.0,,
Czechoslovakia,Pesticides (total),1988,,27736.0,,105425.0,,
Czechoslovakia,Pesticides (total),1989,,16648.0,,95291.0,,
Denmark,"Disinfectants, etc",1979,,1585.0,,7124.0,,
Denmark,"Disinfectants, etc",1980,,1133.0,,7925.0,,
Denmark,"Disinfectants, etc",1981,,762.0,,6418.0,,
Denmark,"Disinfectants, etc",1982,,767.0,,7747.0,,
Denmark,"Disinfectants, etc",1983,,1251.0,,9966.0,,
Denmark,"Disinfectants, etc",1984,,1906.0,,10346.0,,
Denmark,"Disinfectants, etc",1985,,1966.0,,7915.0,,
Denmark,"Disinfectants, etc",1986,,1532.0,,11896.0,,
Denmark,"Disinfectants, etc",1987,,1852.0,,12612.0,,
Denmark,"Disinfectants, etc",1988,,5887.0,,12153.0,,
Denmark,"Disinfectants, etc",1989,,9100.0,,9286.0,,
Denmark,Fungicides,1979,,818.0,,7125.0,,
Denmark,Fungicides,1980,,888.0,,5976.0,,
Denmark,Fungicides,1981,,780.0,,10150.0,,
Denmark,Fungicides,1982,,828.0,,13383.0,,
Denmark,Fungicides,1983,,1218.0,,30875.0,,
Denmark,Fungicides,1984,,965.0,,45795.0,,
Denmark,Fungicides,1985,,2071.0,,38538.0,,
Denmark,Fungicides,1986,,1476.0,,37828.0,,
Denmark,Fungicides,1987,,2105.0,,21450.0,,
Denmark,Fungicides,1988,,1149.0,,23431.0,,
Denmark,Fungicides,1989,,3106.0,,35269.0,,
Denmark,Herbicides,1979,,7798.0,,30192.0,,
Denmark,Herbicides,1980,,9827.0,,41399.0,,
Denmark,Herbicides,1981,,7888.0,,39583.0,,
Denmark,Herbicides,1982,,6546.0,,47849.0,,
Denmark,Herbicides,1983,,6712.0,,53523.0,,
Denmark,Herbicides,1984,,9835.0,,49929.0,,
Denmark,Herbicides,1985,,7129.0,,46727.0,,
Denmark,Herbicides,1986,,10177.0,,54849.0,,
Denmark,Herbicides,1987,,11436.0,,66618.0,,
Denmark,Herbicides,1988,,10671.0,,68391.0,,
Denmark,Herbicides,1989,,9395.0,,74791.0,,
Denmark,Insecticides,1979,,12182.0,,3162.0,,
Denmark,Insecticides,1980,,16228.0,,5633.0,,
Denmark,Insecticides,1981,,18510.0,,5266.0,,
Denmark,Insecticides,1982,,16152.0,,5021.0,,
Denmark,Insecticides,1983,,14936.0,,10068.0,,
Denmark,Insecticides,1984,,19821.0,,12106.0,,
Denmark,Insecticides,1985,,23507.0,,11441.0,,
Denmark,Insecticides,1986,,25639.0,,11591.0,,
Denmark,Insecticides,1987,,28224.0,,11256.0,,
Denmark,Insecticides,1988,,32500.0,,12738.0,,
Denmark,Insecticides,1989,,27959.0,,11724.0,,
Denmark,Pesticides (total),1961,,3040.0,,1411.0,,
Denmark,Pesticides (total),1962,,3660.0,,1785.0,,
Denmark,Pesticides (total),1963,,4340.0,,2069.0,,
Denmark,Pesticides (total),1964,,4770.0,,2701.0,,
Denmark,Pesticides (total),1965,,6070.0,,2457.0,,
Denmark,Pesticides (total),1966,,6951.0,,3356.0,,
Denmark,Pesticides (total),1967,,6194.0,,4185.0,,
Denmark,Pesticides (total),1968,,6403.0,,5039.0,,
Denmark,Pesticides (total),1969,,6933.0,,4918.0,,
Denmark,Pesticides (total),1970,,6050.0,,5846.0,,
Denmark,Pesticides (total),1971,,6018.0,,6253.0,,
Denmark,Pesticides (total),1972,,8092.0,,7527.0,,
Denmark,Pesticides (total),1973,,10662.0,,11969.0,,
Denmark,Pesticides (total),1974,,18480.0,,18511.0,,
Denmark,Pesticides (total),1975,,21192.0,,23029.0,,
Denmark,Pesticides (total),1976,,20307.0,,18929.0,,
Denmark,Pesticides (total),1977,,23380.0,,26377.0,,
Denmark,Pesticides (total),1978,,29078.0,,35232.0,,
Denmark,Pesticides (total),1979,,22383.0,,47603.0,,
Denmark,Pesticides (total),1980,,28076.0,,60933.0,,
Denmark,Pesticides (total),1981,,27940.0,,61417.0,,
Denmark,Pesticides (total),1982,,24293.0,,74000.0,,
Denmark,Pesticides (total),1983,,24117.0,,104432.0,,
Denmark,Pesticides (total),1984,,32527.0,,118176.0,,
Denmark,Pesticides (total),1985,,34673.0,,104621.0,,
Denmark,Pesticides (total),1986,,38824.0,,116164.0,,
Denmark,Pesticides (total),1987,,43617.0,,111937.0,,
Denmark,Pesticides (total),1988,,50207.0,,116713.0,,
Denmark,Pesticides (total),1989,,49560.0,,131070.0,,
Faroe Islands,"Disinfectants, etc",1980,,,,29.0,,
Faroe Islands,"Disinfectants, etc",1981,,,,23.0,,
Faroe Islands,"Disinfectants, etc",1982,,,,31.0,,
Faroe Islands,"Disinfectants, etc",1983,,,,24.0,,
Faroe Islands,"Disinfectants, etc",1984,,,,15.0,,
Faroe Islands,"Disinfectants, etc",1985,,,,20.0,,
Faroe Islands,"Disinfectants, etc",1986,,,,37.0,,
Faroe Islands,"Disinfectants, etc",1987,,,,39.0,,
Faroe Islands,"Disinfectants, etc",1988,,,,133.0,,
Faroe Islands,"Disinfectants, etc",1989,,,,96.0,,
Faroe Islands,Fungicides,1980,,,,2.0,,
Faroe Islands,Fungicides,1981,,,,1.0,,
Faroe Islands,Fungicides,1982,,,,15.0,,
Faroe Islands,Fungicides,1983,,,,1.0,,
Faroe Islands,Fungicides,1984,,,,1.0,,
Faroe Islands,Fungicides,1986,,,,2.0,,
Faroe Islands,Fungicides,1987,,,,10.0,,
Faroe Islands,Fungicides,1989,,,,1.0,,
Faroe Islands,Herbicides,1980,,,,8.0,,
Faroe Islands,Herbicides,1981,,,,3.0,,
Faroe Islands,Herbicides,1982,,,,3.0,,
Faroe Islands,Herbicides,1983,,,,10.0,,
Faroe Islands,Herbicides,1984,,,,3.0,,
Faroe Islands,Herbicides,1985,,,,6.0,,
Faroe Islands,Herbicides,1986,,,,7.0,,
Faroe Islands,Herbicides,1987,,,,8.0,,
Faroe Islands,Herbicides,1988,,,,11.0,,
Faroe Islands,Herbicides,1989,,,,13.0,,
Faroe Islands,Insecticides,1980,,,,7.0,,
Faroe Islands,Insecticides,1981,,,,9.0,,
Faroe Islands,Insecticides,1982,,,,10.0,,
Faroe Islands,Insecticides,1983,,,,17.0,,
Faroe Islands,Insecticides,1984,,,,10.0,,
Faroe Islands,Insecticides,1985,,,,9.0,,
Faroe Islands,Insecticides,1986,,,,19.0,,
Faroe Islands,Insecticides,1987,,,,22.0,,
Faroe Islands,Insecticides,1988,,,,8.0,,
Faroe Islands,Insecticides,1989,,,,8.0,,
Faroe Islands,Pesticides (total),1961,,,,8.0,,
Faroe Islands,Pesticides (total),1962,,,,15.0,,
Faroe Islands,Pesticides (total),1963,,,,19.0,,
Faroe Islands,Pesticides (total),1964,,,,22.0,,
Faroe Islands,Pesticides (total),1965,,,,29.0,,
Faroe Islands,Pesticides (total),1966,,,,27.0,,
Faroe Islands,Pesticides (total),1967,,,,22.0,,
Faroe Islands,Pesticides (total),1968,,,,21.0,,
Faroe Islands,Pesticides (total),1969,,,,21.0,,
Faroe Islands,Pesticides (total),1970,,,,20.0,,
Faroe Islands,Pesticides (total),1971,,,,15.0,,
Faroe Islands,Pesticides (total),1972,,,,21.0,,
Faroe Islands,Pesticides (total),1973,,,,7.0,,
Faroe Islands,Pesticides (total),1974,,,,26.0,,
Faroe Islands,Pesticides (total),1975,,,,33.0,,
Faroe Islands,Pesticides (total),1976,,,,40.0,,
Faroe Islands,Pesticides (total),1977,,,,41.0,,
Faroe Islands,Pesticides (total),1978,,,,59.0,,
Faroe Islands,Pesticides (total),1979,,,,50.0,,
Faroe Islands,Pesticides (total),1980,,,,46.0,,
Faroe Islands,Pesticides (total),1981,,,,36.0,,
Faroe Islands,Pesticides (total),1982,,,,58.0,,
Faroe Islands,Pesticides (total),1983,,,,52.0,,
Faroe Islands,Pesticides (total),1984,,,,29.0,,
Faroe Islands,Pesticides (total),1985,,,,35.0,,
Faroe Islands,Pesticides (total),1986,,,,65.0,,
Faroe Islands,Pesticides (total),1987,,,,79.0,,
Faroe Islands,Pesticides (total),1988,,,,152.0,,
Faroe Islands,Pesticides (total),1989,,,,118.0,,
Finland,"Disinfectants, etc",1979,,314.0,,4438.0,,
Finland,"Disinfectants, etc",1980,,734.0,,3116.0,,
Finland,"Disinfectants, etc",1981,,1734.0,,3009.0,,
Finland,"Disinfectants, etc",1982,,2109.0,,2920.0,,
Finland,"Disinfectants, etc",1983,,2226.0,,4697.0,,
Finland,"Disinfectants, etc",1986,,2981.0,,5686.0,,
Finland,"Disinfectants, etc",1987,,3069.0,,7122.0,,
Finland,"Disinfectants, etc",1988,,3985.0,,6815.0,,
Finland,"Disinfectants, etc",1989,,811.0,,9029.0,,
Finland,Fungicides,1979,,432.0,,826.0,,
Finland,Fungicides,1980,,408.0,,1606.0,,
Finland,Fungicides,1981,,701.0,,1819.0,,
Finland,Fungicides,1982,,681.0,,1498.0,,
Finland,Fungicides,1983,,714.0,,1862.0,,
Finland,Fungicides,1986,,777.0,,4617.0,,
Finland,Fungicides,1987,,1340.0,,5784.0,,
Finland,Fungicides,1988,,510.0,,5132.0,,
Finland,Fungicides,1989,,3208.0,,7317.0,,
Finland,Herbicides,1979,,189.0,,9017.0,,
Finland,Herbicides,1980,,7.0,,11890.0,,
Finland,Herbicides,1981,,433.0,,10665.0,,
Finland,Herbicides,1982,,257.0,,12141.0,,
Finland,Herbicides,1983,,32.0,,11673.0,,
Finland,Herbicides,1986,,924.0,,14135.0,,
Finland,Herbicides,1987,,205.0,,20549.0,,
Finland,Herbicides,1988,,1648.0,,23363.0,,
Finland,Herbicides,1989,,9902.0,,29188.0,,
Finland,Insecticides,1979,,161.0,,1077.0,,
Finland,Insecticides,1980,,366.0,,2012.0,,
Finland,Insecticides,1981,,238.0,,1352.0,,
Finland,Insecticides,1982,,182.0,,1089.0,,
Finland,Insecticides,1983,,203.0,,1202.0,,
Finland,Insecticides,1986,,163.0,,1442.0,,
Finland,Insecticides,1987,,196.0,,2019.0,,
Finland,Insecticides,1988,,162.0,,4912.0,,
Finland,Insecticides,1989,,263.0,,3808.0,,
Finland,Pesticides (total),1961,,,,1117.0,,
Finland,Pesticides (total),1962,,,,1399.0,,
Finland,Pesticides (total),1963,,,,1433.0,,
Finland,Pesticides (total),1964,,,,1607.0,,
Finland,Pesticides (total),1965,,3.0,,2207.0,,
Finland,Pesticides (total),1966,,5.0,,2577.0,,
Finland,Pesticides (total),1967,,12.0,,2596.0,,
Finland,Pesticides (total),1968,,24.0,,2602.0,,
Finland,Pesticides (total),1969,,254.0,,2537.0,,
Finland,Pesticides (total),1970,,498.0,,2717.0,,
Finland,Pesticides (total),1971,,156.0,,3529.0,,
Finland,Pesticides (total),1972,,250.0,,3445.0,,
Finland,Pesticides (total),1973,,575.0,,4095.0,,
Finland,Pesticides (total),1974,,744.0,,6665.0,,
Finland,Pesticides (total),1975,,509.0,,9033.0,,
Finland,Pesticides (total),1976,,397.0,,9902.0,,
Finland,Pesticides (total),1977,,280.0,,9942.0,,
Finland,Pesticides (total),1978,,504.0,,10992.0,,
Finland,Pesticides (total),1979,,1095.0,,15359.0,,
Finland,Pesticides (total),1980,,1519.0,,18625.0,,
Finland,Pesticides (total),1981,,3106.0,,16845.0,,
Finland,Pesticides (total),1982,,3229.0,,17648.0,,
Finland,Pesticides (total),1983,,3176.0,,19434.0,,
Finland,Pesticides (total),1984,,2851.0,,19255.0,,
Finland,Pesticides (total),1985,,2533.0,,20065.0,,
Finland,Pesticides (total),1986,,4845.0,,25880.0,,
Finland,Pesticides (total),1987,,4810.0,,35473.0,,
Finland,Pesticides (total),1988,,6305.0,,40222.0,,
Finland,Pesticides (total),1989,,14184.0,,49342.0,,
France,"Disinfectants, etc",1979,,27202.0,,24295.0,,
France,"Disinfectants, etc",1980,,29741.0,,28171.0,,
France,"Disinfectants, etc",1981,,22895.0,,29821.0,,
France,"Disinfectants, etc",1982,,21175.0,,33202.0,,
France,"Disinfectants, etc",1983,,29384.0,,33532.0,,
France,"Disinfectants, etc",1984,,26743.0,,37291.0,,
France,"Disinfectants, etc",1985,,25765.0,,36122.0,,
France,"Disinfectants, etc",1986,,30043.0,,49291.0,,
France,"Disinfectants, etc",1987,,34450.0,,65212.0,,
France,"Disinfectants, etc",1988,,29525.0,,47356.0,,
France,"Disinfectants, etc",1989,,32146.0,,54211.0,,
France,Fungicides,1979,,113695.0,,90686.0,,
France,Fungicides,1980,,135977.0,,115211.0,,
France,Fungicides,1981,,132040.0,,117120.0,,
France,Fungicides,1982,,110063.0,,117036.0,,
France,Fungicides,1983,,117878.0,,115778.0,,
France,Fungicides,1984,,121900.0,,126930.0,,
France,Fungicides,1985,,146312.0,,154939.0,,
France,Fungicides,1986,,190180.0,,176393.0,,
France,Fungicides,1987,,207528.0,,168131.0,,
France,Fungicides,1988,,212596.0,,218893.0,,
France,Fungicides,1989,,243292.0,,295935.0,,
France,Herbicides,1979,,129339.0,,161269.0,,
France,Herbicides,1980,,123511.0,,192101.0,,
France,Herbicides,1981,,117881.0,,213410.0,,
France,Herbicides,1982,,96107.0,,212664.0,,
France,Herbicides,1983,,97779.0,,164678.0,,
France,Herbicides,1984,,111216.0,,179238.0,,
France,Herbicides,1985,,132076.0,,209917.0,,
France,Herbicides,1986,,168238.0,,298001.0,,
France,Herbicides,1987,,171240.0,,354094.0,,
France,Herbicides,1988,,240128.0,,448757.0,,
France,Herbicides,1989,,264374.0,,509113.0,,
France,Insecticides,1979,,125157.0,,60012.0,,
France,Insecticides,1980,,129856.0,,71793.0,,
France,Insecticides,1981,,131757.0,,63231.0,,
France,Insecticides,1982,,140034.0,,70529.0,,
France,Insecticides,1983,,174315.0,,76997.0,,
France,Insecticides,1984,,202457.0,,73767.0,,
France,Insecticides,1985,,163514.0,,70729.0,,
France,Insecticides,1986,,157503.0,,101194.0,,
France,Insecticides,1987,,202273.0,,120862.0,,
France,Insecticides,1988,,196181.0,,133139.0,,
France,Insecticides,1989,,230650.0,,146481.0,,
France,Pesticides (total),1961,,13640.0,,3805.0,,
France,Pesticides (total),1962,,14430.0,,5326.0,,
France,Pesticides (total),1963,,17750.0,,5990.0,,
France,Pesticides (total),1964,,21450.0,,8600.0,,
France,Pesticides (total),1965,,23880.0,,10587.0,,
France,Pesticides (total),1966,,26905.0,,17940.0,,
France,Pesticides (total),1967,,33327.0,,24952.0,,
France,Pesticides (total),1968,,32838.0,,32699.0,,
France,Pesticides (total),1969,,36833.0,,39376.0,,
France,Pesticides (total),1970,,42622.0,,46980.0,,
France,Pesticides (total),1971,,51385.0,,45569.0,,
France,Pesticides (total),1972,,64488.0,,58783.0,,
France,Pesticides (total),1973,,88247.0,,98954.0,,
France,Pesticides (total),1974,,123055.0,,157537.0,,
France,Pesticides (total),1975,,168588.0,,156032.0,,
France,Pesticides (total),1976,,146225.0,,148826.0,,
France,Pesticides (total),1977,,192401.0,,173826.0,,
France,Pesticides (total),1978,,277971.0,,261741.0,,
France,Pesticides (total),1979,,395393.0,,336262.0,,
France,Pesticides (total),1980,,419085.0,,407276.0,,
France,Pesticides (total),1981,,404573.0,,423582.0,,
France,Pesticides (total),1982,,367379.0,,433431.0,,
France,Pesticides (total),1983,,419356.0,,390985.0,,
France,Pesticides (total),1984,,462000.0,,417226.0,,
France,Pesticides (total),1985,,467667.0,,471707.0,,
France,Pesticides (total),1986,,545964.0,,624879.0,,
France,Pesticides (total),1987,,615491.0,,708298.0,,
France,Pesticides (total),1988,,678430.0,,848145.0,,
France,Pesticides (total),1989,,770462.0,,1005740.0,,
Germany,"Disinfectants, etc",1980,,92579.0,,32412.0,,
Germany,"Disinfectants, etc",1981,,92179.0,,25926.0,,
Germany,"Disinfectants, etc",1982,,91350.0,,25483.0,,
Germany,"Disinfectants, etc",1983,,102740.0,,24405.0,,
Germany,"Disinfectants, etc",1984,,112288.0,,28410.0,,
Germany,"Disinfectants, etc",1985,,99326.0,,34901.0,,
Germany,"Disinfectants, etc",1986,,135540.0,,42948.0,,
Germany,"Disinfectants, etc",1987,,166072.0,,51233.0,,
Germany,"Disinfectants, etc",1988,,149929.0,,38063.0,,
Germany,"Disinfectants, etc",1989,,145610.0,,40736.0,,
Germany,Fungicides,1980,,194339.0,,45182.0,,
Germany,Fungicides,1981,,203749.0,,47595.0,,
Germany,Fungicides,1982,,194850.0,,47215.0,,
Germany,Fungicides,1983,,228743.0,,52512.0,,
Germany,Fungicides,1984,,257024.0,,54295.0,,
Germany,Fungicides,1985,,317260.0,,80683.0,,
Germany,Fungicides,1986,,415271.0,,107083.0,,
Germany,Fungicides,1987,,327201.0,,125360.0,,
Germany,Fungicides,1988,,353868.0,,119563.0,,
Germany,Fungicides,1989,,413547.0,,125320.0,,
Germany,Herbicides,1980,,288347.0,,117533.0,,
Germany,Herbicides,1981,,256999.0,,86352.0,,
Germany,Herbicides,1982,,267184.0,,83606.0,,
Germany,Herbicides,1983,,247962.0,,73460.0,,
Germany,Herbicides,1984,,245032.0,,85771.0,,
Germany,Herbicides,1985,,246092.0,,88079.0,,
Germany,Herbicides,1986,,306081.0,,123943.0,,
Germany,Herbicides,1987,,366487.0,,123102.0,,
Germany,Herbicides,1988,,391204.0,,156177.0,,
Germany,Herbicides,1989,,447930.0,,171933.0,,
Germany,Insecticides,1980,,219669.0,,27837.0,,
Germany,Insecticides,1981,,200979.0,,25075.0,,
Germany,Insecticides,1982,,182731.0,,20597.0,,
Germany,Insecticides,1983,,204418.0,,25529.0,,
Germany,Insecticides,1984,,222908.0,,28333.0,,
Germany,Insecticides,1985,,205200.0,,26225.0,,
Germany,Insecticides,1986,,241586.0,,24892.0,,
Germany,Insecticides,1987,,217957.0,,38724.0,,
Germany,Insecticides,1988,,226030.0,,44307.0,,
Germany,Insecticides,1989,,215997.0,,51890.0,,
Germany,Pesticides (total),1961,,49230.0,,2578.0,,
Germany,Pesticides (total),1962,,50160.0,,3465.0,,
Germany,Pesticides (total),1963,,57580.0,,4850.0,,
Germany,Pesticides (total),1964,,68700.0,,5181.0,,
Germany,Pesticides (total),1965,,86730.0,,6519.0,,
Germany,Pesticides (total),1966,,114003.0,,8023.0,,
Germany,Pesticides (total),1967,,113451.0,,9836.0,,
Germany,Pesticides (total),1968,,118913.0,,11961.0,,
Germany,Pesticides (total),1969,,127130.0,,16216.0,,
Germany,Pesticides (total),1970,,147786.0,,20366.0,,
