Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Albania,Salts of Pentachlorophenol,2015,0.0,0.0,0.0006,0.0238,39.66666666666667,0.0
Albania,Salts of Pentachlorophenol,2021,0.0,0.0,0.074,2.7659,37.377027027027026,0.0
Albania,Salts of Pentachlorophenol,2022,0.0,0.0,0.133,3.4191,25.707518796992478,0.0
Andorra,"2,4,5-T and its salts and esters",2007,0.0258,0.177,0.0,0.0,0.0,6.8604651162790695
Andorra,"Aldrin, Chlordane, Heptachlor",2007,0.0103,0.6427,0.0,0.0,0.0,62.39805825242719
Andorra,"Aldrin, Chlordane, Heptachlor",2014,0.0003,0.0669,0.0,0.0,0.0,223.00000000000003
Andorra,Antimalarial insecticides,2019,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,Antimalarial insecticides,2020,0.0,0.0,0.0,1.0,0.0,0.0
Andorra,Antimalarial insecticides,2021,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,Chlorobenzilate,2007,0.0,0.0,0.0001,0.0611,611.0,0.0
Andorra,"Compounds of mercury chemically defined, excluding amalgams",2017,0.0,0.0,0.02,0.0049,0.245,0.0
Andorra,DDT (clofenotane (INN)),2021,0.0,0.0,0.0,1.0,0.0,0.0
Andorra,DNOC and its salts,2007,0.0003,0.0164,0.0,0.0,0.0,54.66666666666668
Andorra,DNOC and its salts,2008,0.0005,0.0264,0.0,0.0,0.0,52.8
Andorra,"Disinfectants, etc",1995,0.0,0.0,16.0,66.268,4.14175,0.0
Andorra,"Disinfectants, etc",1996,0.0,0.0,10.0,57.765,5.7765,0.0
Andorra,"Disinfectants, etc",1997,0.0,0.0,19.0,76.649,4.034157894736842,0.0
Andorra,"Disinfectants, etc",1998,0.0,0.0,21.0,103.067,4.907952380952381,0.0
Andorra,"Disinfectants, etc",1999,0.0,0.625,23.0,98.524,4.283652173913043,0.0
Andorra,"Disinfectants, etc",2000,0.0,0.0,24.0,76.097,3.1707083333333332,0.0
Andorra,"Disinfectants, etc",2001,0.0,0.0,70.0,64.829,0.9261285714285713,0.0
Andorra,"Disinfectants, etc",2002,0.0,0.0,18.0,96.892,5.382888888888889,0.0
Andorra,"Disinfectants, etc",2003,0.0,0.046,12.0,88.76,7.396666666666667,0.0
