Area,Item,Year,Export Quantity,Export Value,Import Quantity,Import Value,Price per Unit (USD/t),Category
Europe,Flour of pulses,1999,15917.0,7451.0,5706.0,4143.0,0.4681158509769429,Other
Europe,Flour of pulses,2000,11207.78,4746.0,5931.89,3727.0,0.4234558494188858,Other
Europe,Flour of pulses,2001,9838.0,3721.0,5355.0,3659.0,0.37822728196787964,Other
Europe,Flour of pulses,2002,7720.0,3363.0,7125.0,5008.0,0.43562176165803107,Other
Europe,Flour of pulses,2003,5203.0,3539.0,4919.0,5099.0,0.6801845089371517,Other
Europe,Flour of pulses,2004,8773.0,5853.0,8472.0,6379.0,0.6671606064060185,Other
Europe,Flour of pulses,2005,17470.0,8644.0,8038.0,5682.0,0.494791070406411,Other
Europe,Flour of pulses,2006,21061.0,9268.0,13849.0,8484.0,0.44005507810645267,Other
Europe,Flour of pulses,2007,18345.0,11591.0,21144.0,14331.0,0.6318342872717362,Other
Europe,Flour of pulses,2008,10746.0,11092.0,19823.0,15797.0,1.0321980271729017,Other
Europe,Flour of pulses,2009,12148.0,10317.0,9551.0,10385.0,0.8492756009219624,Other
Europe,Flour of pulses,2010,14019.0,11649.0,15030.0,13758.0,0.8309437192381768,Other
Europe,Flour of pulses,2011,18424.0,15512.0,15951.0,15186.0,0.8419452887537994,Other
Europe,Flour of pulses,2012,17829.0,17354.0,17053.0,14730.0,0.9733580122272701,Other
Europe,Flour of pulses,2013,20435.0,22536.0,18847.0,18581.0,1.102813799853193,Other
Europe,Flour of pulses,2014,22342.91,20947.0,17715.74,18930.0,0.9375233575214688,Other
Europe,Flour of pulses,2015,21825.61,19737.0,18205.36,18250.0,0.9043046219555834,Other
Europe,Flour of pulses,2016,40099.11,32762.0,23839.66,25741.0,0.8170256147829715,Other
Europe,Flour of pulses,2017,25312.39,30301.0,26668.58,29380.0,1.1970817453428935,Other
Europe,Flour of pulses,2018,22255.06,28820.0,29095.77,38474.0,1.2949863985987904,Other
Europe,Flour of pulses,2019,24755.5,32139.0,34131.04,40237.0,1.2982569530003434,Other
Europe,Flour of pulses,2020,40616.58,45337.0,37447.61,44684.0,1.116219041583511,Other
Europe,Flour of pulses,2021,55656.39,57834.0,47147.0,74207.0,1.039125965589935,Other
Europe,Flour of pulses,2022,71214.86,71515.0,51573.3,68200.0,1.0042145698243317,Other
Europe,Flour of rice,1961,769.0,93.0,1921.0,199.0,0.12093628088426528,Other
Europe,Flour of rice,1962,1012.0,118.0,1005.0,139.0,0.116600790513834,Other
Europe,Flour of rice,1963,812.0,106.0,878.0,117.0,0.13054187192118227,Other
Europe,Flour of rice,1964,968.0,121.0,1021.0,147.0,0.125,Other
Europe,Flour of rice,1965,405.0,68.0,1162.0,151.0,0.16790123456790124,Other
Europe,Flour of rice,1966,262.0,49.0,488.0,58.0,0.18702290076335878,Other
Europe,Flour of rice,1967,390.0,80.0,232.0,48.0,0.20512820512820512,Other
Europe,Flour of rice,1968,918.0,123.0,883.0,135.0,0.13398692810457516,Other
Europe,Flour of rice,1969,3381.0,531.0,1052.0,163.0,0.15705412599822538,Other
Europe,Flour of rice,1970,21252.0,2307.0,894.0,88.0,0.1085544889892716,Other
Europe,Flour of rice,1971,37453.0,4666.0,988.0,157.0,0.12458281045577123,Other
Europe,Flour of rice,1972,10179.0,1344.0,967.0,203.0,0.13203654582964927,Other
Europe,Flour of rice,1973,6618.0,1134.0,1438.0,369.0,0.17135086128739802,Other
Europe,Flour of rice,1974,1639.0,659.0,1489.0,639.0,0.4020744356314826,Other
Europe,Flour of rice,1975,1630.0,646.0,1595.0,757.0,0.39631901840490796,Other
Europe,Flour of rice,1976,3119.0,887.0,1853.0,765.0,0.2843860211606284,Other
Europe,Flour of rice,1977,2805.0,946.0,2321.0,911.0,0.33725490196078434,Other
Europe,Flour of rice,1978,2111.0,931.0,1859.0,838.0,0.44102321174798675,Other
Europe,Flour of rice,1979,2127.0,1096.0,2737.0,1447.0,0.5152797367183827,Other
Europe,Flour of rice,1980,3728.0,1946.0,3274.0,2134.0,0.5219957081545065,Other
Europe,Flour of rice,1981,4788.0,1777.0,4917.0,2344.0,0.3711361737677527,Other
Europe,Flour of rice,1982,5455.0,2070.0,6604.0,2490.0,0.3794683776351971,Other
Europe,Flour of rice,1983,5682.0,2277.0,5547.0,2297.0,0.4007391763463569,Other
Europe,Flour of rice,1984,5525.0,2067.0,6497.0,2586.0,0.37411764705882355,Other
Europe,Flour of rice,1985,7094.0,2606.0,7168.0,2765.0,0.3673526924161263,Other
Europe,Flour of rice,1986,7880.0,3555.0,8550.0,4055.0,0.45114213197969544,Other
Europe,Flour of rice,1987,7831.0,4199.0,7873.0,4642.0,0.5362022730174946,Other
Europe,Flour of rice,1988,8990.0,5112.0,8943.0,5588.0,0.5686318131256952,Other
Europe,Flour of rice,1989,8103.0,4341.0,9178.0,5281.0,0.5357275083302481,Other
Europe,Flour of rice,1990,8692.0,5648.0,18330.0,8891.0,0.6497929130234699,Other
Europe,Flour of rice,1991,11217.0,7510.0,13103.0,9535.0,0.6695194793616832,Other
Europe,Flour of rice,1992,12815.0,8615.0,14563.0,10277.0,0.6722590714007023,Other
Europe,Flour of rice,1993,13599.0,7916.0,15314.0,10015.0,0.582101625119494,Other
Europe,Flour of rice,1994,16880.0,10458.0,33978.0,29058.0,0.6195497630331753,Other
Europe,Flour of rice,1995,16592.0,11852.0,22795.0,14843.0,0.7143201542912246,Other
Europe,Flour of rice,1996,17832.0,12253.0,38794.0,21731.0,0.6871354867653656,Other
Europe,Flour of rice,1997,19561.0,12245.0,32439.0,16644.0,0.6259904912836767,Other
Europe,Flour of rice,1998,17697.0,10528.0,37015.0,20006.0,0.5949030909193649,Other
Europe,Flour of rice,1999,25807.0,12770.0,41548.0,21581.0,0.4948269849265703,Other
Europe,Flour of rice,2000,26030.56,12109.0,36030.04,17113.0,0.4651839991148865,Other
Europe,Flour of rice,2001,27914.0,12431.0,39940.0,17198.0,0.44533209142365837,Other
Europe,Flour of rice,2002,14146.0,6841.0,45479.0,20928.0,0.4835996041283755,Other
Europe,Flour of rice,2003,18992.0,10150.0,48266.0,27680.0,0.534435551811289,Other
Europe,Flour of rice,2004,19475.0,11076.0,55777.0,33680.0,0.5687291399229781,Other
Europe,Flour of rice,2005,34869.0,17225.0,60371.0,34912.0,0.49399179787203534,Other
Europe,Flour of rice,2006,37716.0,19779.0,59372.0,36408.0,0.5244193445752465,Other
Europe,Flour of rice,2007,39151.0,24583.0,107745.0,67654.0,0.627902224719675,Other
Europe,Flour of rice,2008,39570.0,33879.0,59720.0,57514.0,0.8561789234268385,Other
Europe,Flour of rice,2009,43353.0,34644.0,70757.0,63535.0,0.7991142481489171,Other
Europe,Flour of rice,2010,52154.0,31720.0,72332.0,57773.0,0.6081987958737585,Other
Europe,Flour of rice,2011,49477.0,36898.0,87699.0,75424.0,0.745760656466641,Other
Europe,Flour of rice,2012,52070.0,37788.0,84477.0,71387.0,0.7257153831380834,Other
Europe,Flour of rice,2013,54262.0,43017.0,87124.0,76297.0,0.7927647340680403,Other
Europe,Flour of rice,2014,110997.28,83485.0,123856.11,87450.0,0.7521355478260369,Other
Europe,Flour of rice,2015,123726.17,80189.0,145409.66,87255.0,0.6481167242144488,Other
Europe,Flour of rice,2016,140124.73,92127.0,252264.65,108963.0,0.6574642463182623,Other
Europe,Flour of rice,2017,144773.94,94721.0,218383.39,117166.0,0.6542683027069651,Other
Europe,Flour of rice,2018,125188.17,90359.0,130107.51,101224.0,0.7217854530503961,Other
Europe,Flour of rice,2019,120768.99,86798.0,141211.92,104647.0,0.7187109869843243,Other
Europe,Flour of rice,2020,144757.71,103357.0,170596.28,127142.0,0.7139999658740112,Other
Europe,Flour of rice,2021,164024.22,127311.0,221197.31,160146.0,0.7761719580193706,Other
Europe,Flour of rice,2022,145101.94,125680.0,171215.08,153689.0,0.8661496875920474,Other
Europe,Flour of roots and tubers n.e.c.,1961,2277.0,159.0,75260.0,4547.0,0.06982872200263504,Other
Europe,Flour of roots and tubers n.e.c.,1962,1366.0,111.0,21897.0,1485.0,0.08125915080527087,Other
Europe,Flour of roots and tubers n.e.c.,1963,420.0,41.0,33459.0,2011.0,0.09761904761904762,Other
Europe,Flour of roots and tubers n.e.c.,1964,443.0,44.0,37258.0,2111.0,0.09932279909706546,Other
Europe,Flour of roots and tubers n.e.c.,1965,227.0,34.0,11720.0,750.0,0.14977973568281938,Other
Europe,Flour of roots and tubers n.e.c.,1966,3130.0,225.0,16400.0,1040.0,0.07188498402555911,Other
Europe,Flour of roots and tubers n.e.c.,1967,206.0,33.0,15064.0,1052.0,0.16019417475728157,Other
Europe,Flour of roots and tubers n.e.c.,1968,1786.0,179.0,5218.0,425.0,0.10022396416573348,Other
Europe,Flour of roots and tubers n.e.c.,1969,1575.0,169.0,4016.0,344.0,0.1073015873015873,Other
Europe,Flour of roots and tubers n.e.c.,1970,212.0,45.0,1359.0,231.0,0.21226415094339623,Other
Europe,Flour of roots and tubers n.e.c.,1971,362.0,128.0,2000.0,307.0,0.35359116022099446,Other
Europe,Flour of roots and tubers n.e.c.,1972,990.0,202.0,2011.0,321.0,0.20404040404040405,Other
Europe,Flour of roots and tubers n.e.c.,1973,1421.0,378.0,2653.0,416.0,0.2660098522167488,Other
Europe,Flour of roots and tubers n.e.c.,1974,497.0,224.0,1449.0,368.0,0.4507042253521127,Other
Europe,Flour of roots and tubers n.e.c.,1975,68.0,32.0,806.0,298.0,0.47058823529411764,Other
Europe,Flour of roots and tubers n.e.c.,1976,2835.0,223.0,1338.0,289.0,0.07865961199294533,Other
Europe,Flour of roots and tubers n.e.c.,1977,849.0,160.0,1817.0,490.0,0.18845700824499412,Other
Europe,Flour of roots and tubers n.e.c.,1978,1244.0,181.0,2425.0,688.0,0.1454983922829582,Other
Europe,Flour of roots and tubers n.e.c.,1979,592.0,166.0,1571.0,458.0,0.28040540540540543,Other
Europe,Flour of roots and tubers n.e.c.,1980,387.0,172.0,1100.0,640.0,0.4444444444444444,Other
Europe,Flour of roots and tubers n.e.c.,1981,851.0,242.0,849.0,462.0,0.28437132784958874,Other
Europe,Flour of roots and tubers n.e.c.,1982,2501.0,603.0,475.0,353.0,0.24110355857656937,Other
Europe,Flour of roots and tubers n.e.c.,1983,356.0,89.0,404.0,398.0,0.25,Other
Europe,Flour of roots and tubers n.e.c.,1984,437.0,152.0,429.0,232.0,0.34782608695652173,Other
Europe,Flour of roots and tubers n.e.c.,1985,88.0,66.0,298.0,250.0,0.75,Other
Europe,Flour of roots and tubers n.e.c.,1986,51.0,129.0,376.0,356.0,2.5294117647058822,Other
Europe,Flour of roots and tubers n.e.c.,1987,50.0,78.0,266.0,296.0,1.56,Other
Europe,Flour of roots and tubers n.e.c.,1988,76.0,124.0,482.0,661.0,1.631578947368421,Other
Europe,Flour of roots and tubers n.e.c.,1989,72.0,128.0,403.0,602.0,1.7777777777777777,Other
Europe,Flour of roots and tubers n.e.c.,1990,60.0,90.0,365.0,622.0,1.5,Other
Europe,Flour of roots and tubers n.e.c.,1991,42.0,44.0,466.0,754.0,1.0476190476190477,Other
Europe,Flour of roots and tubers n.e.c.,1992,186.0,304.0,449.0,1276.0,1.6344086021505377,Other
Europe,Flour of roots and tubers n.e.c.,1993,42.0,37.0,793.0,1086.0,0.8809523809523809,Other
Europe,Flour of roots and tubers n.e.c.,1994,138.0,69.0,609.0,861.0,0.5,Other
Europe,Flour of roots and tubers n.e.c.,1995,39.0,65.0,675.0,874.0,1.6666666666666667,Other
Europe,Flour of roots and tubers n.e.c.,1996,44.0,53.0,813.0,1391.0,1.2045454545454546,Other
Europe,Flour of roots and tubers n.e.c.,1997,84.0,83.0,586.0,1433.0,0.9880952380952381,Other
Europe,Flour of roots and tubers n.e.c.,1998,140.0,82.0,719.0,1208.0,0.5857142857142857,Other
Europe,Flour of roots and tubers n.e.c.,1999,42.0,101.0,1443.0,991.0,2.4047619047619047,Other
Europe,Flour of roots and tubers n.e.c.,2000,77.0,161.0,6363.14,2317.0,2.090909090909091,Other
Europe,Flour of roots and tubers n.e.c.,2001,175.0,365.0,1122.0,750.0,2.085714285714286,Other
Europe,Flour of roots and tubers n.e.c.,2002,140.0,318.0,1866.0,1010.0,2.2714285714285714,Other
Europe,Flour of roots and tubers n.e.c.,2003,147.0,226.0,1730.0,1766.0,1.5374149659863945,Other
Europe,Flour of roots and tubers n.e.c.,2004,190.0,384.0,6085.0,2541.0,2.0210526315789474,Other
Europe,Flour of roots and tubers n.e.c.,2005,212.0,380.0,2985.0,2233.0,1.7924528301886793,Other
Europe,Flour of roots and tubers n.e.c.,2006,154.0,277.0,3533.0,3136.0,1.7987012987012987,Other
Europe,Flour of roots and tubers n.e.c.,2007,468.0,636.0,4521.0,6364.0,1.358974358974359,Other
Europe,Flour of roots and tubers n.e.c.,2008,578.0,934.0,5837.0,13015.0,1.6159169550173011,Other
Europe,Flour of roots and tubers n.e.c.,2009,590.0,1063.0,2477.0,3037.0,1.8016949152542372,Other
Europe,Flour of roots and tubers n.e.c.,2010,1203.0,1210.0,3079.0,3769.0,1.0058187863674148,Other
Europe,Flour of roots and tubers n.e.c.,2011,387.0,1040.0,2923.0,4904.0,2.6873385012919897,Other
Europe,Flour of roots and tubers n.e.c.,2012,481.0,1344.0,3550.0,5272.0,2.7941787941787943,Other
Europe,Flour of roots and tubers n.e.c.,2013,690.0,2052.0,3225.0,5967.0,2.973913043478261,Other
Europe,Flour of roots and tubers n.e.c.,2014,725.35,2699.0,4639.26,7552.0,3.720962294064934,Other
Europe,Flour of roots and tubers n.e.c.,2015,876.54,3497.0,4944.87,8900.0,3.989549820886668,Other
Europe,Flour of roots and tubers n.e.c.,2016,1540.54,4625.0,7588.99,11625.0,3.0021940358575567,Other
Europe,Flour of roots and tubers n.e.c.,2017,2967.53,7522.0,9858.6,16283.0,2.534767972017132,Other
Europe,Flour of roots and tubers n.e.c.,2018,2393.69,7246.0,9281.62,16874.0,3.0271254840852406,Other
Europe,Flour of roots and tubers n.e.c.,2019,2974.3,9231.0,10994.21,18967.0,3.103587398715664,Other
Europe,Flour of roots and tubers n.e.c.,2020,5706.64,14771.0,19773.88,23048.0,2.588388263496558,Other
Europe,Flour of roots and tubers n.e.c.,2021,6374.46,16760.0,10318.17,19988.0,2.629242320133784,Other
Europe,Flour of roots and tubers n.e.c.,2022,7025.72,14350.0,13137.42,23485.0,2.04249528873909,Other
Europe,Flour of rye,1961,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1962,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1963,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1964,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1965,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1966,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1967,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1968,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1969,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1970,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1971,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1972,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1973,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1974,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1975,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1976,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1977,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1978,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1979,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1980,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1981,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1982,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1983,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1984,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1985,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1986,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1987,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1988,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1989,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1990,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1991,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1992,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1993,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1994,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1995,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1996,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1997,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1998,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,1999,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2000,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2001,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2002,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2003,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2004,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2005,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2006,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2007,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2008,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2009,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2010,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2011,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2012,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2013,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of rye,2014,128645.28,44328.0,65332.54,26893.0,0.34457540921827834,Other
Europe,Flour of rye,2015,134248.19,35279.0,71664.6,27296.0,0.2627893903076086,Other
Europe,Flour of rye,2016,272276.06,54218.0,71374.85,23401.0,0.19912878128176234,Other
Europe,Flour of rye,2017,202930.34,47632.0,94385.31,35860.0,0.23472093921490497,Other
Europe,Flour of rye,2018,131472.2,39397.0,86710.66,32364.0,0.2996603084150109,Other
Europe,Flour of rye,2019,95641.06,34479.0,81042.16,29965.0,0.36050416003335806,Other
Europe,Flour of rye,2020,111572.23,37761.0,87943.5,27799.0,0.3384444319164366,Other
Europe,Flour of rye,2021,175960.14,50454.0,65961.99,24850.0,0.2867353935953904,Other
Europe,Flour of rye,2022,117165.72,49332.0,57419.92,26607.0,0.4210446536751534,Other
Europe,Flour of sorghum,1961,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1962,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1963,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1964,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1965,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1966,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1967,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1968,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1969,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1970,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1971,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1972,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1973,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1974,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1975,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1976,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1977,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1978,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1979,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1980,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1981,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1982,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1983,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1984,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1985,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1986,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1987,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1988,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1989,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1990,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1991,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1992,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1993,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1994,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1995,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1996,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1997,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1998,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,1999,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2000,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2001,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2002,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2003,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2004,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2005,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2006,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2007,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2008,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2009,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2010,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2011,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2012,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2013,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2014,244.71,159.0,1530.28,1724.0,0.6497486821135221,Other
Europe,Flour of sorghum,2015,269.41,130.0,794.88,763.0,0.48253591180728256,Other
Europe,Flour of sorghum,2016,97.92,49.0,1204.71,721.0,0.5004084967320261,Other
Europe,Flour of sorghum,2017,83.21,53.0,579.03,346.0,0.6369426751592357,Other
Europe,Flour of sorghum,2018,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2019,0.0,0.0,0.0,0.0,0.0,Other
Europe,Flour of sorghum,2020,483.37,287.0,17.94,35.0,0.5937480604919627,Other
Europe,Flour of sorghum,2021,600.73,394.0,11.77,22.0,0.6558686930900737,Other
Europe,Flour of sorghum,2022,0.0,0.0,0.0,0.0,0.0,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1961,2814.0,695.0,6803.0,1933.0,0.24697938877043354,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1962,2394.0,726.0,8178.0,1987.0,0.3032581453634085,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1963,2320.0,803.0,4652.0,2100.0,0.3461206896551724,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1964,3112.0,1240.0,6935.0,3041.0,0.39845758354755784,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1965,3227.0,1605.0,7348.0,3585.0,0.4973659745894019,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1966,3886.0,2182.0,14127.0,5157.0,0.5615028306742151,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1967,6326.0,3092.0,17034.0,8120.0,0.4887764780271894,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1968,7722.0,3431.0,25128.0,12074.0,0.44431494431494434,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1969,8635.0,4191.0,29009.0,14367.0,0.4853503184713376,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1970,11430.0,5887.0,33527.0,16545.0,0.5150481189851268,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1971,14342.0,7896.0,28335.0,14361.0,0.5505508297308604,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1972,12497.0,7295.0,30277.0,15945.0,0.5837400976234296,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1973,22596.0,17428.0,39460.0,24700.0,0.7712869534430873,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1974,33572.0,28929.0,39572.0,31347.0,0.8617002263791255,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1975,28847.0,27543.0,34756.0,31304.0,0.9547959926508822,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1976,33365.0,38616.0,104909.0,86623.0,1.157380488535891,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1977,26147.0,34423.0,92688.0,80799.0,1.316518147397407,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1978,19507.0,23580.0,30723.0,30480.0,1.208796842159225,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1979,18347.0,23899.0,43647.0,41297.0,1.3026107810541232,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1980,19842.0,28150.0,47021.0,47317.0,1.4187077915532709,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1981,26483.0,29858.0,32336.0,36096.0,1.1274402446852698,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1982,33695.0,35721.0,43651.0,43651.0,1.0601276153732009,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1983,38982.0,37192.0,45873.0,42415.0,0.9540813708891284,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1984,42082.0,37752.0,54566.0,46121.0,0.8971056508721068,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1985,40722.0,35056.0,44876.0,36131.0,0.8608614508128285,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1986,49203.0,47445.0,50711.0,47657.0,0.9642704713127248,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1987,53719.0,57037.0,55242.0,59168.0,1.0617658556562855,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1988,57765.0,59279.0,59180.0,63505.0,1.0262096425170952,Other
Europe,"Flour, meal, powder, flakes, granules and pellets of potatoes",1989,60155.0,62848.0,68906.0,67827.0,1.0447676834843322,Other
